Country,ISO,BoundaryType,BoundaryName,License,License Source,Source,Year,GeoJSON
Tajikistan,TJK,ADM0,Tajikistan,Open Data Commons Open Database License 1.0,www.openstreetmap.org/copyright,wambachers-osm.website/boundaries/,2017,https://github.com/wmgeolab/geoBoundaries/raw/9469f09/releaseData/gbOpen/TJK/ADM0/geoBoundaries-TJK-ADM0.geojson
Tajikistan,TJK,ADM1,Tajikistan,Open Data Commons Open Database License 1.0,www.openstreetmap.org/copyright,wambachers-osm.website/boundaries/,2017,https://github.com/wmgeolab/geoBoundaries/raw/9469f09/releaseData/gbOpen/TJK/ADM1/geoBoundaries-TJK-ADM1.geojson
Tajikistan,TJK,ADM2,Tajikistan,Open Data Commons Open Database License 1.0,www.openstreetmap.org/copyright,wambachers-osm.website/boundaries/,2017,https://github.com/wmgeolab/geoBoundaries/raw/9469f09/releaseData/gbOpen/TJK/ADM2/geoBoundaries-TJK-ADM2.geojson
Thailand,THA,ADM0,Thailand,Open Data Commons Open Database License 1.0,www.openstreetmap.org/copyright,wambachers-osm.website/boundaries/,2017,https://github.com/wmgeolab/geoBoundaries/raw/9469f09/releaseData/gbOpen/THA/ADM0/geoBoundaries-THA-ADM0.geojson
Thailand,THA,ADM1,Thailand,Open Data Commons Open Database License 1.0,www.openstreetmap.org/copyright,wambachers-osm.website/boundaries/,2017,https://github.com/wmgeolab/geoBoundaries/raw/9469f09/releaseData/gbOpen/THA/ADM1/geoBoundaries-THA-ADM1.geojson
Thailand,THA,ADM2,Thailand,Creative Commons Attribution 3.0 Intergovernmental Organisations (CC BY 3.0 IGO),data.humdata.org/dataset/thailand-administrative-boundaries,data.humdata.org/dataset/thailand-administrative-boundaries,2019,https://github.com/wmgeolab/geoBoundaries/raw/9469f09/releaseData/gbOpen/THA/ADM2/geoBoundaries-THA-ADM2.geojson
Timor-Leste,TLS,ADM0,Timor-Leste,Open Data Commons Open Database License 1.0,www.openstreetmap.org/copyright,wambachers-osm.website/boundaries/,2017,https://github.com/wmgeolab/geoBoundaries/raw/9469f09/releaseData/gbOpen/TLS/ADM0/geoBoundaries-TLS-ADM0.geojson
Timor-Leste,TLS,ADM1,Timor-Leste,Open Data Commons Open Database License 1.0,www.openstreetmap.org/copyright,wambachers-osm.website/boundaries/,2017,https://github.com/wmgeolab/geoBoundaries/raw/9469f09/releaseData/gbOpen/TLS/ADM1/geoBoundaries-TLS-ADM1.geojson
Timor-Leste,TLS,ADM2,Timor-Leste,Creative Commons Attribution 3.0 Intergovernmental Organisations (CC BY 3.0 IGO),data.humdata.org/dataset/timor-leste-administrative-boundaries-levels-0-3,data.humdata.org/dataset/timor-leste-administrative-boundaries-levels-0-3,2020,https://github.com/wmgeolab/geoBoundaries/raw/9469f09/releaseData/gbOpen/TLS/ADM2/geoBoundaries-TLS-ADM2.geojson
Togo,TGO,ADM0,Togo,Open Data Commons Open Database License 1.0,www.openstreetmap.org/copyright,wambachers-osm.website/boundaries/,2017,https://github.com/wmgeolab/geoBoundaries/raw/9469f09/releaseData/gbOpen/TGO/ADM0/geoBoundaries-TGO-ADM0.geojson
Togo,TGO,ADM1,Togo,Open Data Commons Open Database License 1.0,www.openstreetmap.org/copyright,wambachers-osm.website/boundaries/,2017,https://github.com/wmgeolab/geoBoundaries/raw/9469f09/releaseData/gbOpen/TGO/ADM1/geoBoundaries-TGO-ADM1.geojson
Togo,TGO,ADM2,Togo,Creative Commons Attribution-ShareAlike 2.0,www.openstreetmap.org/copyright,wambachers-osm.website/boundaries/,2017,https://github.com/wmgeolab/geoBoundaries/raw/9469f09/releaseData/gbOpen/TGO/ADM2/geoBoundaries-TGO-ADM2.geojson
Tokelau,TKL,ADM0,Tokelau,Creative Commons Attribution 4.0 International (CC BY 4.0),livingatlas.arcgis.com/landcover/,env1.arcgis.com/arcgis/rest/services/Sentinel2_10m_LandCover/ImageServer,2022,https://github.com/wmgeolab/geoBoundaries/raw/9469f09/releaseData/gbOpen/TKL/ADM0/geoBoundaries-TKL-ADM0.geojson
Tonga,TON,ADM0,Tonga,Open Data Commons Open Database License 1.0,www.openstreetmap.org/copyright,wambachers-osm.website/boundaries/,2017,https://github.com/wmgeolab/geoBoundaries/raw/9469f09/releaseData/gbOpen/TON/ADM0/geoBoundaries-TON-ADM0.geojson
Tonga,TON,ADM1,Tonga,Open Data Commons Open Database License 1.0,www.openstreetmap.org/copyright,wambachers-osm.website/boundaries/,2017,https://github.com/wmgeolab/geoBoundaries/raw/9469f09/releaseData/gbOpen/TON/ADM1/geoBoundaries-TON-ADM1.geojson
Tonga,TON,ADM2,Tonga,Creative Commons Attribution 4.0 International (CC BY 4.0),pacificdata.org/data/geographic_data/2016_ton_phc_admin_boundaries/resource/a825b058-0932-48ac-a3e2-9ec316e89372,pacificdata.org/data/geographic_data/2016_ton_phc_admin_boundaries/resource/a825b058-0932-48ac-a3e2-9ec316e89372,2020,https://github.com/wmgeolab/geoBoundaries/raw/9469f09/releaseData/gbOpen/TON/ADM2/geoBoundaries-TON-ADM2.geojson
Trinidad and Tobago,TTO,ADM0,Trinidad and Tobago,Open Data Commons Open Database License 1.0,www.openstreetmap.org/copyright,wambachers-osm.website/boundaries/,2017,https://github.com/wmgeolab/geoBoundaries/raw/9469f09/releaseData/gbOpen/TTO/ADM0/geoBoundaries-TTO-ADM0.geojson
Trinidad and Tobago,TTO,ADM1,Trinidad and Tobago,Open Data Commons Open Database License 1.0,www.openstreetmap.org/copyright,wambachers-osm.website/boundaries/,2017,https://github.com/wmgeolab/geoBoundaries/raw/9469f09/releaseData/gbOpen/TTO/ADM1/geoBoundaries-TTO-ADM1.geojson
Tunisia,TUN,ADM0,Tunisia,Open Data Commons Open Database License 1.0,www.openstreetmap.org/copyright,wambachers-osm.website/boundaries/,2017,https://github.com/wmgeolab/geoBoundaries/raw/9469f09/releaseData/gbOpen/TUN/ADM0/geoBoundaries-TUN-ADM0.geojson
Tunisia,TUN,ADM1,Tunisia,Open Data Commons Open Database License 1.0,www.openstreetmap.org/copyright,wambachers-osm.website/boundaries/,2017,https://github.com/wmgeolab/geoBoundaries/raw/9469f09/releaseData/gbOpen/TUN/ADM1/geoBoundaries-TUN-ADM1.geojson
Tunisia,TUN,ADM2,Tunisia,Open Data Commons Open Database License 1.0,www.openstreetmap.org/copyright,wambachers-osm.website/boundaries/,2017,https://github.com/wmgeolab/geoBoundaries/raw/9469f09/releaseData/gbOpen/TUN/ADM2/geoBoundaries-TUN-ADM2.geojson
Tunisia,TUN,ADM3,Tunisia,Open Data Commons Open Database License 1.0,www.openstreetmap.org/copyright,wambachers-osm.website/boundaries/,2017,https://github.com/wmgeolab/geoBoundaries/raw/9469f09/releaseData/gbOpen/TUN/ADM3/geoBoundaries-TUN-ADM3.geojson
Turkey,TUR,ADM0,Turkey,Creative Commons Attribution-ShareAlike 2.0,www.openstreetmap.org/copyright,osm-boundaries.com/,2021,https://github.com/wmgeolab/geoBoundaries/raw/9469f09/releaseData/gbOpen/TUR/ADM0/geoBoundaries-TUR-ADM0.geojson
Turkey,TUR,ADM1,Turkey,Creative Commons Attribution-ShareAlike 2.0,www.openstreetmap.org/copyright,osm-boundaries.com/,2021,https://github.com/wmgeolab/geoBoundaries/raw/9469f09/releaseData/gbOpen/TUR/ADM1/geoBoundaries-TUR-ADM1.geojson
Turkey,TUR,ADM2,Turkey,Open Data Commons Open Database License 1.0,www.openstreetmap.org/copyright,osm-boundaries.com,2021,https://github.com/wmgeolab/geoBoundaries/raw/9469f09/releaseData/gbOpen/TUR/ADM2/geoBoundaries-TUR-ADM2.geojson
Turkmenistan,TKM,ADM0,Turkmenistan,Public Domain,commons.wikimedia.org/wiki/File,commons.wikimedia.org/wiki/File,2007,https://github.com/wmgeolab/geoBoundaries/raw/9469f09/releaseData/gbOpen/TKM/ADM0/geoBoundaries-TKM-ADM0.geojson
Turkmenistan,TKM,ADM1,Turkmenistan,Public Domain,commons.wikimedia.org/wiki/File,commons.wikimedia.org/wiki/File,2007,https://github.com/wmgeolab/geoBoundaries/raw/9469f09/releaseData/gbOpen/TKM/ADM1/geoBoundaries-TKM-ADM1.geojson
Turkmenistan,TKM,ADM2,Turkmenistan,Creative Commons Attribution-ShareAlike 3.0 Unported,sedac.ciesin.columbia.edu/data/set/grump-v1-population-density/maps/7,sedac.ciesin.columbia.edu/data/set/grump-v1-population-density/maps/7,2009,https://github.com/wmgeolab/geoBoundaries/raw/9469f09/releaseData/gbOpen/TKM/ADM2/geoBoundaries-TKM-ADM2.geojson
Turks and Caicos Islands,TCA,ADM0,Turks and Caicos Islands,Creative Commons Attribution 4.0 International (CC BY 4.0),sentinel.esa.int/documents/247904/690755/Sentinel_Data_Legal_Notice,env1.arcgis.com/arcgis/rest/services/Sentinel2_10m_LandCover/ImageServer,2021,https://github.com/wmgeolab/geoBoundaries/raw/9469f09/releaseData/gbOpen/TCA/ADM0/geoBoundaries-TCA-ADM0.geojson
Tuvalu,TUV,ADM0,Tuvalu,Open Data Commons Open Database License 1.0,www.openstreetmap.org/copyright,wambachers-osm.website/boundaries/,2017,https://github.com/wmgeolab/geoBoundaries/raw/9469f09/releaseData/gbOpen/TUV/ADM0/geoBoundaries-TUV-ADM0.geojson
Tuvalu,TUV,ADM1,Tuvalu,Open Data Commons Open Database License 1.0,www.openstreetmap.org/copyright,wambachers-osm.website/boundaries/,2017,https://github.com/wmgeolab/geoBoundaries/raw/9469f09/releaseData/gbOpen/TUV/ADM1/geoBoundaries-TUV-ADM1.geojson
Tuvalu,TUV,ADM2,Tuvalu,Creative Commons Attribution 4.0 International (CC BY 4.0),pacificdata.org/data/geographic_data/2017_tuv_phc_admin_boundaries/resource/9eefabe8-d129-44ee-a3a4-7f93a24b2349,pacificdata.org/data/geographic_data/2017_tuv_phc_admin_boundaries/resource/9eefabe8-d129-44ee-a3a4-7f93a24b2349,2017,https://github.com/wmgeolab/geoBoundaries/raw/9469f09/releaseData/gbOpen/TUV/ADM2/geoBoundaries-TUV-ADM2.geojson
Tuvalu,TUV,ADM3,Tuvalu,Other - Direct Permission,twitter.com/WMgeoLab/status/1196561929726128128/photo/2,prism.spc.int/regional-data-and-tools/popgis2,2014,https://github.com/wmgeolab/geoBoundaries/raw/9469f09/releaseData/gbOpen/TUV/ADM3/geoBoundaries-TUV-ADM3.geojson
Uganda,UGA,ADM0,Uganda,Open Data Commons Open Database License 1.0,www.openstreetmap.org/copyright,wambachers-osm.website/boundaries/,2017,https://github.com/wmgeolab/geoBoundaries/raw/9469f09/releaseData/gbOpen/UGA/ADM0/geoBoundaries-UGA-ADM0.geojson
Uganda,UGA,ADM1,Uganda,Open Data Commons Open Database License 1.0,www.openstreetmap.org/copyright,wambachers-osm.website/boundaries/,2017,https://github.com/wmgeolab/geoBoundaries/raw/9469f09/releaseData/gbOpen/UGA/ADM1/geoBoundaries-UGA-ADM1.geojson
Uganda,UGA,ADM2,Uganda,Public Domain,commons.wikimedia.org/wiki/File,commons.wikimedia.org/wiki/File,2006,https://github.com/wmgeolab/geoBoundaries/raw/9469f09/releaseData/gbOpen/UGA/ADM2/geoBoundaries-UGA-ADM2.geojson
Uganda,UGA,ADM3,Uganda,CC0 1.0 Universal (CC0 1.0) Public Domain Dedication,commons.wikimedia.org/w/index.php?search=districts+of+uganda&title=Special,commons.wikimedia.org/wiki/File,2020,https://github.com/wmgeolab/geoBoundaries/raw/9469f09/releaseData/gbOpen/UGA/ADM3/geoBoundaries-UGA-ADM3.geojson
Uganda,UGA,ADM4,Uganda,Creative Commons Attribution 3.0 Intergovernmental Organisations (CC BY 3.0 IGO),data.unhcr.org/en/documents/details/76498,data.unhcr.org/en/documents/details/76498,2019,https://github.com/wmgeolab/geoBoundaries/raw/9469f09/releaseData/gbOpen/UGA/ADM4/geoBoundaries-UGA-ADM4.geojson
Ukraine,UKR,ADM0,Ukraine,Open Data Commons Open Database License 1.0,www.openstreetmap.org/copyright,wambachers-osm.website/boundaries/,2017,https://github.com/wmgeolab/geoBoundaries/raw/9469f09/releaseData/gbOpen/UKR/ADM0/geoBoundaries-UKR-ADM0.geojson
Ukraine,UKR,ADM1,Ukraine,Open Data Commons Open Database License 1.0,www.openstreetmap.org/copyright,wambachers-osm.website/boundaries/,2017,https://github.com/wmgeolab/geoBoundaries/raw/9469f09/releaseData/gbOpen/UKR/ADM1/geoBoundaries-UKR-ADM1.geojson
Ukraine,UKR,ADM2,Ukraine,Public Domain,en.wikipedia.org/wiki/File,en.wikipedia.org/wiki/File,2006,https://github.com/wmgeolab/geoBoundaries/raw/9469f09/releaseData/gbOpen/UKR/ADM2/geoBoundaries-UKR-ADM2.geojson
Ukraine,UKR,ADM3,Ukraine,Creative Commons Attribution-ShareAlike 2.0,www.openstreetmap.org/copyright,osm-boundaries.com/,2021,https://github.com/wmgeolab/geoBoundaries/raw/9469f09/releaseData/gbOpen/UKR/ADM3/geoBoundaries-UKR-ADM3.geojson
United Arab Emirates,ARE,ADM0,United Arab Emirates,Public Domain,commons.wikimedia.org/wiki/File,en.wikipedia.org/wiki/Outline_of_the_United_Arab_Emirates#/media,1995,https://github.com/wmgeolab/geoBoundaries/raw/9469f09/releaseData/gbOpen/ARE/ADM0/geoBoundaries-ARE-ADM0.geojson
United Arab Emirates,ARE,ADM1,United Arab Emirates,Open Data Commons Open Database License 1.0,www.openstreetmap.org/copyright,wambachers-osm.website/boundaries/,2017,https://github.com/wmgeolab/geoBoundaries/raw/9469f09/releaseData/gbOpen/ARE/ADM1/geoBoundaries-ARE-ADM1.geojson
United Kingdom of Great Britain and Northern Ireland,GBR,ADM0,United Kingdom,Creative Commons Attribution 4.0 (CC BY 4.0),ec.europa.eu/info/legal-notice_en,ec.europa.eu/eurostat/web/gisco/geodata/reference-data/administrative-units-statistical-units/nuts,2021,https://github.com/wmgeolab/geoBoundaries/raw/9469f09/releaseData/gbOpen/GBR/ADM0/geoBoundaries-GBR-ADM0.geojson
United Kingdom of Great Britain and Northern Ireland,GBR,ADM1,United Kingdom,Creative Commons Attribution 4.0 International (CC BY 4.0),ec.europa.eu/info/legal-notice_en,ec.europa.eu/eurostat/web/gisco/geodata/reference-data/administrative-units-statistical-units/nuts,2021,https://github.com/wmgeolab/geoBoundaries/raw/9469f09/releaseData/gbOpen/GBR/ADM1/geoBoundaries-GBR-ADM1.geojson
United Kingdom of Great Britain and Northern Ireland,GBR,ADM2,United Kingdom,Open Government Licence v3.0,geoportal.statistics.gov.uk/datasets/b216b4c8a4e74f6fb692a1785255d777_0?geometry=-19.125%2C53.451%2C14.252%2C57.788,geoportal.statistics.gov.uk/datasets/b216b4c8a4e74f6fb692a1785255d777_0?geometry=-19.125%2C53.451%2C14.252%2C57.788,2019,https://github.com/wmgeolab/geoBoundaries/raw/9469f09/releaseData/gbOpen/GBR/ADM2/geoBoundaries-GBR-ADM2.geojson
United Kingdom of Great Britain and Northern Ireland,GBR,ADM3,United Kingdom,Open Government Licence v3.0,www.ons.gov.uk/methodology/geography/licences,geoportal.statistics.gov.uk/datasets/counties-and-unitary-authorities-december-2019-boundaries-uk-buc/explore?location=52.284597%2C-1.224279%2C5.95,2020,https://github.com/wmgeolab/geoBoundaries/raw/9469f09/releaseData/gbOpen/GBR/ADM3/geoBoundaries-GBR-ADM3.geojson
United Republic of Tanzania,TZA,ADM0,United Republic of Tanzania,Creative Commons Attribution 4.0 (CC BY 4.0),sentinel.esa.int/documents/247904/690755/Sentinel_Data_Legal_Notice,env1.arcgis.com/arcgis/rest/services/Sentinel2_10m_LandCover/ImageServer,2021,https://github.com/wmgeolab/geoBoundaries/raw/9469f09/releaseData/gbOpen/TZA/ADM0/geoBoundaries-TZA-ADM0.geojson
United Republic of Tanzania,TZA,ADM1,United Republic of Tanzania,Open Data Commons Open Database License 1.0,www.openstreetmap.org/copyright,wambachers-osm.website/boundaries/,2015,https://github.com/wmgeolab/geoBoundaries/raw/9469f09/releaseData/gbOpen/TZA/ADM1/geoBoundaries-TZA-ADM1.geojson
United Republic of Tanzania,TZA,ADM2,United Republic of Tanzania,Creative Commons Attribution 3.0 Intergovernmental Organisations (CC BY 3.0 IGO),data.humdata.org/dataset/tanzania-administrative-boundaries-level-1-to-3-regions-districts-and-wards-with-2012-population,data.humdata.org/dataset/tanzania-administrative-boundaries-level-1-to-3-regions-districts-and-wards-with-2012-population,2021,https://github.com/wmgeolab/geoBoundaries/raw/9469f09/releaseData/gbOpen/TZA/ADM2/geoBoundaries-TZA-ADM2.geojson
United Republic of Tanzania,TZA,ADM3,United Republic of Tanzania,Open Data Commons Open Database License 1.0,web.archive.org/web/20190717210922/http,twitter.com/WMgeoLab/status/1253049949132128257,2015,https://github.com/wmgeolab/geoBoundaries/raw/9469f09/releaseData/gbOpen/TZA/ADM3/geoBoundaries-TZA-ADM3.geojson
United States of America,USA,ADM0,United States of America,Public Domain,www.census.gov/programs-surveys/geography/technical-documentation/naming-convention/cartographic-boundary-file.html,www.census.gov/geographies/mapping-files/time-series/geo/carto-boundary-file.html,2018,https://github.com/wmgeolab/geoBoundaries/raw/9469f09/releaseData/gbOpen/USA/ADM0/geoBoundaries-USA-ADM0.geojson
United States of America,USA,ADM1,United States of America,Public Domain,www.census.gov/programs-surveys/geography/technical-documentation/naming-convention/cartographic-boundary-file.html,www.census.gov/geographies/mapping-files/time-series/geo/carto-boundary-file.html,2018,https://github.com/wmgeolab/geoBoundaries/raw/9469f09/releaseData/gbOpen/USA/ADM1/geoBoundaries-USA-ADM1.geojson
United States of America,USA,ADM2,United States of America,Public Domain,www.census.gov/programs-surveys/geography/technical-documentation/naming-convention/cartographic-boundary-file.html,www.census.gov/geographies/mapping-files/time-series/geo/carto-boundary-file.html,2018,https://github.com/wmgeolab/geoBoundaries/raw/9469f09/releaseData/gbOpen/USA/ADM2/geoBoundaries-USA-ADM2.geojson
United States Virgin Islands,VIR,ADM0,United States Virgin Islands,Creative Commons Attribution 4.0 (CC BY 4.0),sentinel.esa.int/documents/247904/690755/Sentinel_Data_Legal_Notice,env1.arcgis.com/arcgis/rest/services/Sentinel2_10m_LandCover/ImageServer,2021,https://github.com/wmgeolab/geoBoundaries/raw/9469f09/releaseData/gbOpen/VIR/ADM0/geoBoundaries-VIR-ADM0.geojson
United States Virgin Islands,VIR,ADM3,United States Virgin Islands,Public Domain,www.census.gov/about/policies/open-gov/open-data.html,www.census.gov/geographies/mapping-files/time-series/geo/cartographic-boundary.html,2021,https://github.com/wmgeolab/geoBoundaries/raw/9469f09/releaseData/gbOpen/VIR/ADM3/geoBoundaries-VIR-ADM3.geojson
Uruguay,URY,ADM0,Uruguay,Open Data Commons Open Database License 1.0,www.openstreetmap.org/copyright,wambachers-osm.website/boundaries/,2017,https://github.com/wmgeolab/geoBoundaries/raw/9469f09/releaseData/gbOpen/URY/ADM0/geoBoundaries-URY-ADM0.geojson
Uruguay,URY,ADM1,Uruguay,Open Data Commons Open Database License 1.0,www.openstreetmap.org/copyright,wambachers-osm.website/boundaries/,2017,https://github.com/wmgeolab/geoBoundaries/raw/9469f09/releaseData/gbOpen/URY/ADM1/geoBoundaries-URY-ADM1.geojson
Uruguay,URY,ADM2,Uruguay,Creative Commons Attribution-ShareAlike 3.0 Unported,commons.wikimedia.org/wiki/Category,commons.wikimedia.org/wiki/Category,2013,https://github.com/wmgeolab/geoBoundaries/raw/9469f09/releaseData/gbOpen/URY/ADM2/geoBoundaries-URY-ADM2.geojson
Uzbekistan,UZB,ADM0,Uzbekistan,Open Data Commons Open Database License 1.0,www.openstreetmap.org/copyright,wambachers-osm.website/boundaries/,2017,https://github.com/wmgeolab/geoBoundaries/raw/9469f09/releaseData/gbOpen/UZB/ADM0/geoBoundaries-UZB-ADM0.geojson
Uzbekistan,UZB,ADM1,Uzbekistan,Open Data Commons Open Database License 1.0,www.openstreetmap.org/copyright,wambachers-osm.website/boundaries/,2017,https://github.com/wmgeolab/geoBoundaries/raw/9469f09/releaseData/gbOpen/UZB/ADM1/geoBoundaries-UZB-ADM1.geojson
Uzbekistan,UZB,ADM2,Uzbekistan,Creative Commons Attribution 3.0 Intergovernmental Organisations (CC BY 3.0 IGO),data.humdata.org/dataset/ubbekistan-update,data.humdata.org/dataset/ubbekistan-update,2020,https://github.com/wmgeolab/geoBoundaries/raw/9469f09/releaseData/gbOpen/UZB/ADM2/geoBoundaries-UZB-ADM2.geojson
Vanuatu,VUT,ADM0,Vanuatu,Open Data Commons Open Database License 1.0,www.openstreetmap.org/copyright,wambachers-osm.website/boundaries/,2017,https://github.com/wmgeolab/geoBoundaries/raw/9469f09/releaseData/gbOpen/VUT/ADM0/geoBoundaries-VUT-ADM0.geojson
Vanuatu,VUT,ADM1,Vanuatu,Open Data Commons Open Database License 1.0,www.openstreetmap.org/copyright,wambachers-osm.website/boundaries/,2017,https://github.com/wmgeolab/geoBoundaries/raw/9469f09/releaseData/gbOpen/VUT/ADM1/geoBoundaries-VUT-ADM1.geojson
Vanuatu,VUT,ADM2,Vanuatu,Creative Commons Attribution 3.0 Intergovernmental Organisations (CC BY 3.0 IGO),data.humdata.org/dataset/vanuatu-administrative-level-0-1-and-2-boundaries,data.humdata.org/dataset/vanuatu-administrative-level-0-1-and-2-boundaries,2019,https://github.com/wmgeolab/geoBoundaries/raw/9469f09/releaseData/gbOpen/VUT/ADM2/geoBoundaries-VUT-ADM2.geojson
Vanuatu,VUT,ADM3,Vanuatu,Other - Direct Permission,twitter.com/WMgeoLab/status/1196561929726128128/photo/2,prism.spc.int/regional-data-and-tools/popgis2,2014,https://github.com/wmgeolab/geoBoundaries/raw/9469f09/releaseData/gbOpen/VUT/ADM3/geoBoundaries-VUT-ADM3.geojson
